"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
1,0.3,18,0.3,0.4,"Lineage-DE",0.8295,0.9104,0.572,206,165,NA,NA,TRUE,1.3,1118,0.8304,0.3672,0.9611,0.3087,0.2306,0.4059,0.1813,0.2099,0.3858,0.6502,1.198,2951,94,0,0.07564,0.6344,38,380,620,1775,1176,362,601,0,0.8832,4.509
1,0.3,19,0.3,0.4,"CYFER",0.9378,0.9798,0.6981,156,114,0.9299,0.9282,TRUE,6.495,1119,0.8304,0.3672,0.9608,0.3137,0.2361,0.3851,0.1649,0.1907,0.3594,0.6489,0.8363,3041,112,0,0.1037,0.6531,43,430,570,1994,1047,418,559,0,0.9198,4.733
1,0.3,19,0.3,0.4,"CoSPAR",0.7663,0.8974,0.6867,139,114,0.7358,0.702,TRUE,19.13,1119,0.8304,0.3672,0.9608,0.3137,0.2361,0.3851,0.1649,0.1907,0.3594,0.6489,0.8363,3041,112,0,0.1037,0.6531,43,430,570,1994,1047,418,559,0,0.9198,4.733
1,0.3,19,0.3,0.4,"Lineage-DE",0.822,0.9292,0.6667,146,114,NA,NA,TRUE,1.359,1119,0.8304,0.3672,0.9608,0.3137,0.2361,0.3851,0.1649,0.1907,0.3594,0.6489,0.8363,3041,112,0,0.1037,0.6531,43,430,570,1994,1047,418,559,0,0.9198,4.733
1,0.3,20,0.3,0.4,"CYFER",0.8821,0.9615,0.6765,160,125,0.8992,0.8929,TRUE,5.156,1120,0.8304,0.3672,0.9539,0.2773,0.2068,0.3887,0.1768,0.2079,0.3789,0.6099,0.6821,2934,67,0,-0.08246,0.6498,36,360,640,1652,1282,355,639,0,0.8956,4.667
1,0.3,20,0.3,0.4,"CoSPAR",0.6293,0.8068,0.5946,111,125,0.6489,0.5646,TRUE,17.18,1120,0.8304,0.3672,0.9539,0.2773,0.2068,0.3887,0.1768,0.2079,0.3789,0.6099,0.6821,2934,67,0,-0.08246,0.6498,36,360,640,1652,1282,355,639,0,0.8956,4.667
1,0.3,20,0.3,0.4,"Lineage-DE",0.6922,0.8525,0.6329,133,125,NA,NA,TRUE,1.35,1120,0.8304,0.3672,0.9539,0.2773,0.2068,0.3887,0.1768,0.2079,0.3789,0.6099,0.6821,2934,67,0,-0.08246,0.6498,36,360,640,1652,1282,355,639,0,0.8956,4.667
2,0.4,1,0.4,0.4,"CYFER",0.903,0.9787,0.7,175,131,0.9503,0.9467,TRUE,5.211,1201,0.6755,0.5577,0.7087,0.3714,0.2776,0.4297,0.1353,0.1518,0.3732,0.828,1.592,2960,116,0,0.07392,0.6129,39,390,610,1945,1015,358,549,0,0.9389,4.497
2,0.4,1,0.4,0.4,"CoSPAR",0.7427,0.8602,0.5373,178,131,0.5838,0.5607,TRUE,30.28,1201,0.6755,0.5577,0.7087,0.3714,0.2776,0.4297,0.1353,0.1518,0.3732,0.828,1.592,2960,116,0,0.07392,0.6129,39,390,610,1945,1015,358,549,0,0.9389,4.497
2,0.4,1,0.4,0.4,"Lineage-DE",0.7971,0.9101,0.6096,170,131,NA,NA,TRUE,1.465,1201,0.6755,0.5577,0.7087,0.3714,0.2776,0.4297,0.1353,0.1518,0.3732,0.828,1.592,2960,116,0,0.07392,0.6129,39,390,610,1945,1015,358,549,0,0.9389,4.497
2,0.4,2,0.4,0.4,"CYFER",0.9193,0.9874,0.8917,114,113,0.9623,0.9625,TRUE,5.171,1202,0.6755,0.5577,0.7453,0.3505,0.2617,0.4381,0.1334,0.2045,0.4056,0.9552,1.086,2947,92,0,0.06991,0.6053,39,390,610,1894,1053,351,576,0,0.9431,4.576
2,0.4,2,0.4,0.4,"CoSPAR",0.6714,0.8705,0.6835,121,113,0.5963,0.5517,TRUE,29.78,1202,0.6755,0.5577,0.7453,0.3505,0.2617,0.4381,0.1334,0.2045,0.4056,0.9552,1.086,2947,92,0,0.06991,0.6053,39,390,610,1894,1053,351,576,0,0.9431,4.576
2,0.4,2,0.4,0.4,"Lineage-DE",0.7096,0.9069,0.7463,121,113,NA,NA,TRUE,1.398,1202,0.6755,0.5577,0.7453,0.3505,0.2617,0.4381,0.1334,0.2045,0.4056,0.9552,1.086,2947,92,0,0.06991,0.6053,39,390,610,1894,1053,351,576,0,0.9431,4.576
2,0.4,3,0.4,0.4,"CYFER",0.9089,0.9858,0.8156,138,118,0.9483,0.9491,TRUE,6.734,1203,0.6755,0.5577,0.7497,0.3765,0.2812,0.4063,0.134,0.1585,0.3615,0.7054,1.258,2953,183,0,0.1531,0.634,38,380,620,1912,1041,350,577,0,0.9534,4.455
2,0.4,3,0.4,0.4,"CoSPAR",0.5806,0.8554,0.6736,123,118,0.5899,0.5574,TRUE,29.15,1203,0.6755,0.5577,0.7497,0.3765,0.2812,0.4063,0.134,0.1585,0.3615,0.7054,1.258,2953,183,0,0.1531,0.634,38,380,620,1912,1041,350,577,0,0.9534,4.455
2,0.4,3,0.4,0.4,"Lineage-DE",0.6015,0.8811,0.7206,116,118,NA,NA,TRUE,1.341,1203,0.6755,0.5577,0.7497,0.3765,0.2812,0.4063,0.134,0.1585,0.3615,0.7054,1.258,2953,183,0,0.1531,0.634,38,380,620,1912,1041,350,577,0,0.9534,4.455
2,0.4,4,0.4,0.4,"CYFER",0.9101,0.9837,0.7429,137,107,0.9537,0.9498,TRUE,6.066,1204,0.6755,0.5577,0.7481,0.4023,0.3023,0.4229,0.1285,0.1788,0.3533,0.7635,1.568,3024,153,0,0.1244,0.619,32,320,680,1856,1168,286,627,0,0.9909,4.465
2,0.4,4,0.4,0.4,"CoSPAR",0.5866,0.789,0.4792,177,107,0.5948,0.5028,TRUE,32.79,1204,0.6755,0.5577,0.7481,0.4023,0.3023,0.4229,0.1285,0.1788,0.3533,0.7635,1.568,3024,153,0,0.1244,0.619,32,320,680,1856,1168,286,627,0,0.9909,4.465
2,0.4,4,0.4,0.4,"Lineage-DE",0.6552,0.839,0.3436,284,107,NA,NA,TRUE,1.358,1204,0.6755,0.5577,0.7481,0.4023,0.3023,0.4229,0.1285,0.1788,0.3533,0.7635,1.568,3024,153,0,0.1244,0.619,32,320,680,1856,1168,286,627,0,0.9909,4.465
2,0.4,5,0.4,0.4,"CYFER",0.9468,0.9872,0.7661,153,149,0.9518,0.9477,TRUE,6.3,1205,0.6755,0.5577,0.776,0.3657,0.2745,0.437,0.1226,0.1657,0.3658,0.9872,1.331,3009,151,0,0.04905,0.6063,36,360,640,1902,1107,330,585,0,0.923,4.51
2,0.4,5,0.4,0.4,"CoSPAR",0.5944,0.7912,0.4545,155,149,0.5916,0.5182,TRUE,31.33,1205,0.6755,0.5577,0.776,0.3657,0.2745,0.437,0.1226,0.1657,0.3658,0.9872,1.331,3009,151,0,0.04905,0.6063,36,360,640,1902,1107,330,585,0,0.923,4.51
2,0.4,5,0.4,0.4,"Lineage-DE",0.6621,0.8329,0.4096,233,149,NA,NA,TRUE,1.331,1205,0.6755,0.5577,0.776,0.3657,0.2745,0.437,0.1226,0.1657,0.3658,0.9872,1.331,3009,151,0,0.04905,0.6063,36,360,640,1902,1107,330,585,0,0.923,4.51
2,0.4,6,0.4,0.4,"CYFER",0.9509,0.9924,0.9123,112,106,0.9655,0.9616,TRUE,5.604,1206,0.6755,0.5577,0.8359,0.3753,0.2825,0.4308,0.1245,0.1709,0.3727,0.872,1.659,3044,111,0,-0.1571,0.6119,36,360,640,1915,1129,343,563,0,0.9678,4.62
2,0.4,6,0.4,0.4,"CoSPAR",0.6691,0.8676,0.6528,132,106,0.5971,0.5688,TRUE,30.97,1206,0.6755,0.5577,0.8359,0.3753,0.2825,0.4308,0.1245,0.1709,0.3727,0.872,1.659,3044,111,0,-0.1571,0.6119,36,360,640,1915,1129,343,563,0,0.9678,4.62
2,0.4,6,0.4,0.4,"Lineage-DE",0.6864,0.8966,0.6986,142,106,NA,NA,TRUE,1.322,1206,0.6755,0.5577,0.8359,0.3753,0.2825,0.4308,0.1245,0.1709,0.3727,0.872,1.659,3044,111,0,-0.1571,0.6119,36,360,640,1915,1129,343,563,0,0.9678,4.62
2,0.4,7,0.4,0.4,"CYFER",0.9231,0.977,0.6168,305,290,0.9496,0.9487,TRUE,5.399,1207,0.6755,0.5577,0.7483,0.4136,0.3097,0.4214,0.1258,0.1965,0.3665,0.7961,1.389,2980,153,0,-0.05023,0.6204,38,380,620,2039,941,350,590,0,0.9054,5.459
2,0.4,7,0.4,0.4,"CoSPAR",0.7228,0.8844,0.3975,160,290,0.6573,0.593,TRUE,27.89,1207,0.6755,0.5577,0.7483,0.4136,0.3097,0.4214,0.1258,0.1965,0.3665,0.7961,1.389,2980,153,0,-0.05023,0.6204,38,380,620,2039,941,350,590,0,0.9054,5.459
2,0.4,7,0.4,0.4,"Lineage-DE",0.7226,0.885,0.4067,253,290,NA,NA,TRUE,1.421,1207,0.6755,0.5577,0.7483,0.4136,0.3097,0.4214,0.1258,0.1965,0.3665,0.7961,1.389,2980,153,0,-0.05023,0.6204,38,380,620,2039,941,350,590,0,0.9054,5.459
2,0.4,8,0.4,0.4,"CYFER",0.9369,0.9803,0.6588,265,226,0.9459,0.9373,TRUE,5.692,1208,0.6755,0.5577,0.8513,0.3276,0.246,0.4173,0.1109,0.1936,0.3577,0.8289,1.303,3018,145,0,-0.07093,0.6241,38,380,620,1860,1158,347,589,0,0.9265,4.748
