"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
1,0.1,15,0.5,0.1,"CoSPAR",0.7182,0.9097,0.5216,152,201,0.7793,0.6163,TRUE,11.96,2115,1,0.6191,0.4738,0.5556,0.4147,0.1202,0.05746,0.07349,0.1138,0.1831,0.2581,2944,322,0,0.09778,0.8917,29,290,710,2081,863,290,710,0,1.552,4.601
1,0.1,15,0.5,0.1,"Lineage-DE",0.7842,0.9368,0.5338,230,201,NA,NA,TRUE,1.416,2115,1,0.6191,0.4738,0.5556,0.4147,0.1202,0.05746,0.07349,0.1138,0.1831,0.2581,2944,322,0,0.09778,0.8917,29,290,710,2081,863,290,710,0,1.552,4.601
1,0.1,16,0.5,0.1,"CYFER",0.9106,0.9771,0.6762,203,149,0.9278,0.9245,TRUE,7.983,2116,1,0.6191,0.7798,0.4611,0.3447,0.1264,0.0641,0.06903,0.1142,0.2152,0.4504,2961,266,0,0.1188,0.8861,35,350,650,2013,948,350,650,0,0.8926,4.626
1,0.1,16,0.5,0.1,"CoSPAR",0.7714,0.9185,0.5938,157,149,0.7788,0.6846,TRUE,11.13,2116,1,0.6191,0.7798,0.4611,0.3447,0.1264,0.0641,0.06903,0.1142,0.2152,0.4504,2961,266,0,0.1188,0.8861,35,350,650,2013,948,350,650,0,0.8926,4.626
1,0.1,16,0.5,0.1,"Lineage-DE",0.8272,0.944,0.6531,175,149,NA,NA,TRUE,1.431,2116,1,0.6191,0.7798,0.4611,0.3447,0.1264,0.0641,0.06903,0.1142,0.2152,0.4504,2961,266,0,0.1188,0.8861,35,350,650,2013,948,350,650,0,0.8926,4.626
1,0.1,17,0.5,0.1,"CYFER",0.9371,0.9855,0.6168,266,177,0.9612,0.9549,TRUE,6.34,2117,1,0.6191,0.7495,0.4606,0.3426,0.125,0.05523,0.06603,0.1117,0.2401,0.3162,2904,251,0,-0.2215,0.8873,33,330,670,1965,939,330,670,0,0.8775,4.54
1,0.1,17,0.5,0.1,"CoSPAR",0.7672,0.933,0.5198,130,177,0.7812,0.6712,TRUE,10.78,2117,1,0.6191,0.7495,0.4606,0.3426,0.125,0.05523,0.06603,0.1117,0.2401,0.3162,2904,251,0,-0.2215,0.8873,33,330,670,1965,939,330,670,0,0.8775,4.54
1,0.1,17,0.5,0.1,"Lineage-DE",0.8282,0.9552,0.5714,186,177,NA,NA,TRUE,1.547,2117,1,0.6191,0.7495,0.4606,0.3426,0.125,0.05523,0.06603,0.1117,0.2401,0.3162,2904,251,0,-0.2215,0.8873,33,330,670,1965,939,330,670,0,0.8775,4.54
1,0.1,18,0.5,0.1,"CYFER",0.9611,0.9911,0.7688,170,159,0.9636,0.9547,TRUE,6.741,2118,1,0.6191,0.9433,0.4273,0.3174,0.1188,0.05505,0.06749,0.1092,0.2188,0.2627,2887,142,0,0.2261,0.893,35,350,650,1896,991,350,650,0,0.8664,4.701
1,0.1,18,0.5,0.1,"CoSPAR",0.7324,0.9143,0.5598,128,159,0.7267,0.668,TRUE,11,2118,1,0.6191,0.9433,0.4273,0.3174,0.1188,0.05505,0.06749,0.1092,0.2188,0.2627,2887,142,0,0.2261,0.893,35,350,650,1896,991,350,650,0,0.8664,4.701
1,0.1,18,0.5,0.1,"Lineage-DE",0.7811,0.9363,0.5888,154,159,NA,NA,TRUE,1.407,2118,1,0.6191,0.9433,0.4273,0.3174,0.1188,0.05505,0.06749,0.1092,0.2188,0.2627,2887,142,0,0.2261,0.893,35,350,650,1896,991,350,650,0,0.8664,4.701
1,0.1,19,0.5,0.1,"CYFER",0.9705,0.9943,0.7709,211,191,0.9709,0.9685,TRUE,6.844,2119,1,0.6191,0.5768,0.5244,0.3947,0.1235,0.06151,0.06937,0.1066,0.2218,0.2876,3044,221,1,0.01673,0.8888,32,320,680,2142,902,320,660,10,0.9418,4.412
1,0.1,19,0.5,0.1,"CoSPAR",0.6793,0.9045,0.4956,150,191,0.7217,0.6393,TRUE,10.63,2119,1,0.6191,0.5768,0.5244,0.3947,0.1235,0.06151,0.06937,0.1066,0.2218,0.2876,3044,221,1,0.01673,0.8888,32,320,680,2142,902,320,660,10,0.9418,4.412
1,0.1,19,0.5,0.1,"Lineage-DE",0.7818,0.948,0.5362,170,191,NA,NA,TRUE,1.645,2119,1,0.6191,0.5768,0.5244,0.3947,0.1235,0.06151,0.06937,0.1066,0.2218,0.2876,3044,221,1,0.01673,0.8888,32,320,680,2142,902,320,660,10,0.9418,4.412
